trade_date,exchange,symbol,n_rows,first_timestamp,last_timestamp,duration_seconds,mean_snapshot_interval_ms,p50_snapshot_interval_ms,p95_snapshot_interval_ms,p99_snapshot_interval_ms,n_duplicate_timestamps,n_duplicate_sequence_numbers,n_non_monotonic_sequence,n_missing_values_by_column,n_crossed_book_rows,n_zero_or_negative_price_rows,n_zero_or_negative_size_rows,spread_mean,spread_p50,spread_p95,depth_top10_mean,depth_top10_p50,depth_top10_p95,file_size_mb
2024-07-31,BINANCE,ETH-USDT,289245,2024-07-31 00:00:07.324000+00:00,2024-07-31 23:59:59.772999936+00:00,86392.448999,298.68363388673924,200.0,800.0,1001.000192,0,0,0,{},0,0,0,0.010136783123016357,0.010009765625,0.010009765625,100.87738800048828,96.66099548339844,150.3558868408203,1226.9366
2024-08-08,BINANCE,ETH-USDT,282721,2024-08-08 00:00:09.352999936+00:00,2024-08-08 23:59:59.872999936+00:00,86390.52,305.56918505942275,200.0,800.0,1001.000192,0,0,0,{},0,0,0,0.01066697295755148,0.010009765625,0.010009765625,76.85626983642578,69.89910125732422,127.2529067993164,1434.8902
2024-08-09,BINANCE,ETH-USDT,277593,2024-08-09 00:00:04.974999808+00:00,2024-08-09 23:59:59.963000064+00:00,86394.988,311.23010749681544,200.0,800.9999359999999,1100.0,0,0,0,{},0,0,0,0.010403982363641262,0.010009765625,0.010009765625,67.37487030029297,62.014503479003906,108.22473297119124,1434.8902
2024-08-10,BINANCE,ETH-USDT,282065,2024-08-10 00:00:00.063000064+00:00,2024-08-10 23:59:59.734999808+00:00,86399.671999,306.3122979172954,200.00025599999998,800.0,1001.000192,0,0,0,{},0,0,0,0.010096654295921326,0.010009765625,0.010009765625,70.56288146972656,61.8866081237793,119.10522003173827,1434.8902
2024-08-11,BINANCE,ETH-USDT,297478,2024-08-11 00:00:11.440999936+00:00,2024-08-11 23:59:59.956999936+00:00,86388.516,290.40401778961063,200.0,799.999744,1000.9999359999999,0,0,0,{},0,0,0,0.010199984535574913,0.010009765625,0.010009765625,72.95497131347656,66.23460388183594,114.15987205505367,1434.8902
2024-08-12,BINANCE,ETH-USDT,290269,2024-08-12 00:00:02.358000128+00:00,2024-08-12 23:59:59.816999936+00:00,86397.458999,297.6472053406094,200.0,800.0,1099.999744,0,0,0,{},0,0,0,0.010437962599098682,0.010009765625,0.010009765625,82.5710678100586,76.47819519042969,128.41715698242186,1434.8902
2024-08-13,BINANCE,ETH-USDT,288012,2024-08-13 00:00:03.719000064+00:00,2024-08-13 23:59:59.861999872+00:00,86396.142999,299.9751502540111,200.0,800.0,1001.000192,0,0,0,{},0,0,0,0.010503503493964672,0.010009765625,0.010009765625,79.63349914550781,71.67119979858398,128.26262359619145,1434.8902
2024-08-14,BINANCE,ETH-USDT,286188,2024-08-14 00:00:07.464999936+00:00,2024-08-14 23:59:59.364000+00:00,86391.899,301.87219894706607,200.0,800.0,1001.000192,0,0,0,{},0,0,0,0.010534369386732578,0.010009765625,0.010009765625,80.76040649414062,73.60354614257812,122.37589035034176,1434.8902
2024-08-15,BINANCE,ETH-USDT,283813,2024-08-15 00:00:06.768000+00:00,2024-08-15 23:59:59.098000128+00:00,86392.33,304.3998491963976,200.0,800.9999359999999,1100.999936,0,0,0,{},0,0,0,0.011174934916198254,0.010009765625,0.010009765625,73.99419403076172,69.57799530029297,115.86685943603509,1434.8902
2024-08-16,BINANCE,ETH-USDT,279625,2024-08-16 00:00:09.203000064+00:00,2024-08-16 23:59:59.959000064+00:00,86390.756,308.95329442394075,200.0,800.000256,1100.0,0,0,0,{},0,0,0,0.010366316884756088,0.010009765625,0.010009765625,74.807861328125,67.69279479980469,114.4245849609375,1434.8902
2024-08-17,BINANCE,ETH-USDT,302313,2024-08-17 00:00:06.361999872+00:00,2024-08-17 23:59:58.996999936+00:00,86392.635,285.7730920375771,200.0,700.9999359999999,1000.0,0,0,0,{},0,0,0,0.01005610078573227,0.010009765625,0.010009765625,115.94029998779297,113.58790588378906,160.95467529296874,1434.8902
2024-08-18,BINANCE,ETH-USDT,299579,2024-08-18 00:00:10.002000128+00:00,2024-08-18 23:59:59.903000064+00:00,86389.900999,288.37197991820494,200.0,700.9999359999999,1000.0,0,0,0,{},0,0,0,0.010150334797799587,0.010009765625,0.010009765625,99.09089660644531,95.2072982788086,150.37289428710938,1434.8902
2024-08-19,BINANCE,ETH-USDT,269352,2024-08-19 00:00:03.404000+00:00,2024-08-19 23:59:59.216999936+00:00,86395.812999,320.7554937606914,200.00025599999998,800.9999359999999,1100.99968,0,0,0,{},0,0,0,0.010375581681728363,0.010009765625,0.010009765625,95.0296401977539,89.2745475769043,148.13493041992186,1434.8902
2024-08-20,BINANCE,ETH-USDT,262624,2024-08-20 00:00:16.424999936+00:00,2024-08-20 23:59:59.938999808+00:00,86383.513999,328.92592804084944,200.999936,800.9999359999999,1100.0,0,0,0,{},0,0,0,0.010398711077868938,0.010009765625,0.010009765625,102.11649322509766,97.83529663085938,154.39810180664062,1434.8902
2024-08-21,BINANCE,ETH-USDT,279106,2024-08-21 00:00:05.542000128+00:00,2024-08-21 23:59:59.865999872+00:00,86394.323999,309.5405815006682,200.0,800.000256,1100.0,0,0,0,{},0,0,0,0.010326926596462727,0.010009765625,0.010009765625,106.08949279785156,102.58009338378906,169.30030822753906,1434.8902
2024-08-22,BINANCE,ETH-USDT,266267,2024-08-22 00:00:08.068999936+00:00,2024-08-22 23:59:59.800000+00:00,86391.731,324.456487122141,200.999936,800.99968,1099.999744,0,0,0,{},0,0,0,0.010194581933319569,0.010009765625,0.010009765625,131.58062744140625,125.8860855102539,184.19057006835936,1434.8902
2024-08-23,BINANCE,ETH-USDT,331348,2024-08-23 00:00:00+00:00,2024-08-23 23:59:59.915000064+00:00,86399.915,260.7535755569358,100.000256,800.0,1034.879877119539,0,0,0,{},0,0,0,0.010651578195393085,0.010009765625,0.010009765625,101.51303100585938,95.1221923828125,157.25401763916005,1434.8902
2024-08-24,BINANCE,ETH-USDT,430807,2024-08-24 00:00:00.015000064+00:00,2024-08-24 23:59:59.915000064+00:00,86399.9,200.55407770551014,100.0,600.0,800.0,0,0,0,{},0,0,0,0.010268211364746094,0.010009765625,0.010009765625,102.0414810180664,94.9833984375,158.68286895751953,1434.8902
